Entity,Code,Year,Coal (terawatt-hours),Crude oil (terawatt-hours),Natural gas (terawatt-hours)
Austria,AUT,1903,179.0190694,0.01163,
Austria,AUT,1904,181.3759296,0.01163,
Austria,AUT,1905,189.930635,0.01163,
Austria,AUT,1906,202.8456193,0.01163,
Austria,AUT,1907,213.9866511,0.01163,
Austria,AUT,1908,215.9903507,0.02326,
Austria,AUT,1909,212.0309957,0.02326,
Austria,AUT,1910,209.0159071,0.02326,
Austria,AUT,1911,214.4581819,0.01163,
Austria,AUT,1912,229.9301241,0.01163,
Austria,AUT,1913,239.5365775,0.01163,
Austria,AUT,1914,217.4591662,0.01163,
Austria,AUT,1915,217.668394,0.01163,
Austria,AUT,1916,152.8542452,,
Austria,AUT,1917,9.689031598,,
Austria,AUT,1918,9.371215096,,
Austria,AUT,1919,8.477341428,,
Austria,AUT,1920,10.36887837,,
Austria,AUT,1921,10.67941682,,
Austria,AUT,1922,13.43994447,,
Austria,AUT,1923,11.64017288,,
Austria,AUT,1924,12.13962323,,
Austria,AUT,1925,12.84495948,,
Austria,AUT,1926,12.68052756,,
Austria,AUT,1927,13.24381149,,
Austria,AUT,1928,14.22257544,,
Austria,AUT,1929,15.28136949,,
Austria,AUT,1930,13.56559673,,
Austria,AUT,1931,13.35105289,,
Austria,AUT,1932,13.76434704,,
Austria,AUT,1933,13.56781109,0.01163,
Austria,AUT,1934,13.03332187,0.04652,
Austria,AUT,1935,13.57730349,0.081410001,
Austria,AUT,1936,13.15365399,0.093040001,
Austria,AUT,1937,14.36957341,0.383790004,
Austria,AUT,1938,14.72291723,0.662910007,
Austria,AUT,1939,15.3854766,1.674720016,
Austria,AUT,1940,15.78726344,4.803190047,
Austria,AUT,1941,15.47416465,7.582760075,
Austria,AUT,1942,15.41205696,10.1297301,
Austria,AUT,1943,16.3043757,12.83952013,
Austria,AUT,1944,15.76146054,14.10719014,
Austria,AUT,1945,8.550093475,5.175350051,
Austria,AUT,1946,10.15764384,9.827350097,0.511131785
Austria,AUT,1947,12.3927717,10.5833001,0.588912709
Austria,AUT,1948,14.3162987,11.04850011,2.677886093
Austria,AUT,1949,16.19958068,13.37450013,0.60002427
Austria,AUT,1950,18.09612434,19.75937019,5.22243346
Austria,AUT,1951,20.82705131,26.55129026,5.366883747
Austria,AUT,1952,21.51061038,32.14532032,4.977979128
Austria,AUT,1953,22.80529397,37.46023037,6.166916107
Austria,AUT,1954,25.66814585,40.10024039,6.944725346
Austria,AUT,1955,26.90679087,42.63558042,8.511455384
Austria,AUT,1956,27.29396462,39.86764039,8.278112613
Austria,AUT,1957,27.74664086,37.05318036,8.43367446
Austria,AUT,1958,26.18071543,32.98268032,9.111479654
Austria,AUT,1959,25.07137798,28.58654028,12.5338403
Austria,AUT,1960,24.09911462,28.47024028,16.32288245
Austria,AUT,1961,22.6847624,27.40028027,17.28958822
Austria,AUT,1962,22.82436834,27.84222027,18.16740151
Austria,AUT,1963,24.1795477,30.4706003,18.87854138
Austria,AUT,1964,22.69888703,30.9706903,19.60079282
Austria,AUT,1965,21.48063929,33.20365033,19.15633039
Austria,AUT,1966,20.53567677,32.06391032,20.82306448
Austria,AUT,1967,17.86130533,31.22655031,19.96747432
Austria,AUT,1968,16.1013473,31.68012031,18.1118437
Austria,AUT,1969,14.80614675,32.07554032,16.4784443
Austria,AUT,1970,14.14698218,32.54074032,21.07863037
Austria,AUT,1971,14.53245854,29.26108029,21.01196101
Austria,AUT,1972,14.47849185,28.81914028,21.81199337
Austria,AUT,1973,14.0082107,29.9937703,25.22324246
Austria,AUT,1974,13.98893688,26.02794026,24.51210258
Austria,AUT,1975,13.09463174,23.69031023,26.21217135
Austria,AUT,1976,12.39306477,22.45753022,23.82318583
Austria,AUT,1977,12.05770035,20.7828102,26.58996441
Austria,AUT,1978,11.85725264,20.8177002,26.82330718
Austria,AUT,1979,10.56590686,20.0966402,25.689928
Austria,AUT,1980,8.810581231,17.86416476,21.80264631
Austria,AUT,1981,9.413329527,16.50813905,16.13711966
Austria,AUT,1982,10.1390877,17.09771545,14.87939021
Austria,AUT,1983,9.351824589,16.50813905,13.55749965
Austria,AUT,1984,9.004321745,15.91856266,14.21639124
Austria,AUT,1985,9.474834465,14.73940987,13.04470117
Austria,AUT,1986,9.130406863,14.84222609,12.45190612
Austria,AUT,1987,8.567636751,14.37005794,12.96561698
Austria,AUT,1988,6.547199782,15.78021266,13.98377388
Austria,AUT,1989,6.353459269,16.07542535,14.70630749
Austria,AUT,1990,7.528203433,15.68988956,14.16436322
Austria,AUT,1991,6.399587965,17.57944653,14.60104646
Austria,AUT,1992,4.864420403,16.18311738,15.84368872
Austria,AUT,1993,4.645179328,15.366784,16.51160893
Austria,AUT,1994,3.759441216,15.50174983,14.907179
Austria,AUT,1995,3.564466535,16.30806041,16.30599266
Austria,AUT,1996,3.045449467,15.71998743,16.41502536
Austria,AUT,1997,3.261171947,14.15767484,15.71089559
Austria,AUT,1998,3.32034075,15.15450113,17.25117947
Austria,AUT,1999,2.942253271,13.69544105,19.10751031
Austria,AUT,2000,3.238924259,14.59019987,18.7751222
Austria,AUT,2001,3.132759778,14.9076337,18.01579452
Austria,AUT,2002,3.667874632,15.85599681,19.5552504
Austria,AUT,2003,2.992486961,15.2750636,21.75001668
Austria,AUT,2004,0.610446558,15.6013057,20.60144847
Austria,AUT,2005,,14.69223786,17.180118
Austria,AUT,2006,,15.87061241,19.14666279
Austria,AUT,2007,,16.32130819,20.52556094
Austria,AUT,2008,,16.12759697,17.00990076
Austria,AUT,2009,,16.62106062,18.51511005
Austria,AUT,2010,,16.92933832,19.20179862
Austria,AUT,2011,,18.00224945,18.84110185
Austria,AUT,2012,,17.28701074,20.22023656
Austria,AUT,2013,,14.55241982,14.52335084
Austria,AUT,2014,,15.63465214,12.83559215
Azerbaijan,AZE,1992,,131.0317619,84.52413884
Azerbaijan,AZE,1993,,121.7182471,73.68771079
Azerbaijan,AZE,1994,,112.7172256,69.13650306
Azerbaijan,AZE,1995,,106.4441386,71.1862649
Azerbaijan,AZE,1996,,106.3111066,72.60391456
Azerbaijan,AZE,1997,,106.0706833,64.58511122
Azerbaijan,AZE,1998,,139.5583454,60.57563284
Azerbaijan,AZE,1999,,167.2100384,65.01856834
Azerbaijan,AZE,2000,,170.1442068,61.3341828
Azerbaijan,AZE,2001,,182.0979449,61.98436848
Azerbaijan,AZE,2002,,185.9632726,54.84816144
Azerbaijan,AZE,2003,,191.7153626,54.95373122
Azerbaijan,AZE,2004,,187.2695262,53.9275308
Azerbaijan,AZE,2005,,259.4171688,62.64635314
Azerbaijan,AZE,2006,,381.2085765,73.83385249
Azerbaijan,AZE,2007,,500.590863,116.6293407
Azerbaijan,AZE,2008,,517.7617036,181.3259833
Azerbaijan,AZE,2009,,598.9773613,176.7573752
Azerbaijan,AZE,2010,,616.0257763,180.535678
Azerbaijan,AZE,2011,,585.5819085,176.9847244
Azerbaijan,AZE,2012,,549.4158067,154.3798734
Azerbaijan,AZE,2013,,519.1817219,197.034621
Azerbaijan,AZE,2014,,504.5941693,206.1909816
Bahrain,BHR,1933,,0.04652,
Bahrain,BHR,1934,,0.453570004,
Bahrain,BHR,1935,,2.01199002,
Bahrain,BHR,1936,,7.385050073,
Bahrain,BHR,1937,,12.33943012,
Bahrain,BHR,1938,,13.17679013,
Bahrain,BHR,1939,,12.07194012,
Bahrain,BHR,1940,,11.24621011,
Bahrain,BHR,1941,,10.80427011,
Bahrain,BHR,1942,,9.920390098,
Bahrain,BHR,1943,,10.4553701,
Bahrain,BHR,1944,,10.67634011,
Bahrain,BHR,1945,,11.61837011,
Bahrain,BHR,1946,,12.73485013,
Bahrain,BHR,1947,,14.96781015,
Bahrain,BHR,1948,,17.35196017,
Bahrain,BHR,1949,,17.46826017,
Bahrain,BHR,1950,,17.51478017,
Bahrain,BHR,1951,,17.47989017,
Bahrain,BHR,1952,,17.50315017,
Bahrain,BHR,1953,,17.45663017,
Bahrain,BHR,1954,,17.47989017,
Bahrain,BHR,1955,,17.46826017,
Bahrain,BHR,1956,,17.51478017,
Bahrain,BHR,1957,,18.59637018,
Bahrain,BHR,1958,,23.65542023,
Bahrain,BHR,1959,,26.19076026,
Bahrain,BHR,1960,,26.23728026,
Bahrain,BHR,1961,,26.14424026,
Bahrain,BHR,1962,,26.15587026,
Bahrain,BHR,1963,,26.23728026,0.602162639
Bahrain,BHR,1964,,28.62143028,0.602162639
Bahrain,BHR,1965,,33.05246033,0.602162639
Bahrain,BHR,1966,,35.80877035,0.722595167
Bahrain,BHR,1967,,40.3444704,0.722595167
Bahrain,BHR,1968,,43.87999043,3.251678252
Bahrain,BHR,1969,,44.17074043,3.733408363
Bahrain,BHR,1970,,44.48475044,4.215138475
Bahrain,BHR,1971,,43.48457043,6.14205892
Bahrain,BHR,1972,,40.5654404,13.60887565
Bahrain,BHR,1973,,39.66993039,19.29329096
Bahrain,BHR,1974,,39.11169038,24.52006267
Bahrain,BHR,1975,,35.47150035,24.98974953
Bahrain,BHR,1976,,33.75026033,26.23020457
Bahrain,BHR,1977,,33.66885033,28.47024958
Bahrain,BHR,1978,,32.02902032,31.31245724
Bahrain,BHR,1979,,29.72628029,35.11812512
Bahrain,BHR,1980,,33.6058545,30.6850575
Bahrain,BHR,1981,,32.42670171,36.822069
Bahrain,BHR,1982,,31.24754892,39.89057475
Bahrain,BHR,1983,,30.65797252,42.9590805
Bahrain,BHR,1984,,30.06839613,40.81083335
Bahrain,BHR,1985,,28.88924334,50.32408069
Bahrain,BHR,1986,,31.06100105,55.2331035
Bahrain,BHR,1987,,30.58640385,66.43446864
Bahrain,BHR,1988,,30.97196322,55.80723336
Bahrain,BHR,1989,,30.63352279,57.10521871
Bahrain,BHR,1990,,28.27598366,62.90472776
Bahrain,BHR,1991,,25.85398025,71.49618398
Bahrain,BHR,1992,,26.3055486,57.64979726
Bahrain,BHR,1993,,32.18827701,71.73715374
Bahrain,BHR,1994,,32.43559252,70.32708329
Bahrain,BHR,1995,,31.1436066,70.32708329
Bahrain,BHR,1996,,27.33178886,71.19533233
Bahrain,BHR,1997,,31.66857721,86.36633161
Bahrain,BHR,1998,,29.07228912,89.83398859
Bahrain,BHR,1999,,29.22521345,91.13435996
Bahrain,BHR,2000,,29.34617094,92.86818845
Bahrain,BHR,2001,,29.0393377,96.44420971
Bahrain,BHR,2002,,29.1208938,102.5126094
Bahrain,BHR,2003,,29.23685169,104.2464379
Bahrain,BHR,2004,,29.83613251,105.6551736
Bahrain,BHR,2005,,28.01949435,113.065241
Bahrain,BHR,2006,,28.80270532,119.6105678
Bahrain,BHR,2007,,28.55589095,124.3612082
Bahrain,BHR,2008,,28.65210392,131.0121047
Bahrain,BHR,2009,,28.70378029,131.7510932
Bahrain,BHR,2010,,27.80307264,134.812617
Bahrain,BHR,2011,,28.39264904,133.2290702
Bahrain,BHR,2012,,32.5196838,144.6306071
Bahrain,BHR,2013,,36.05714217,165.7445644
Bahrain,BHR,2014,,37.53350632,177.6852163
Bangladesh,BGD,1971,,,5.010633584
Bangladesh,BGD,1972,,,6.709703719
Bangladesh,BGD,1973,,,7.965067641
Bangladesh,BGD,1974,,,9.198787357
Bangladesh,BGD,1975,,,7.207520447
Bangladesh,BGD,1976,,,9.59920516
Bangladesh,BGD,1977,,,9.91304614
Bangladesh,BGD,1978,,,10.50826179
Bangladesh,BGD,1979,,,12.03417828
Bangladesh,BGD,1980,,,13.78922594
Bangladesh,BGD,1981,,,16.45882008
Bangladesh,BGD,1982,,,17.92599372
Bangladesh,BGD,1983,,0.129706807,18.91881798
Bangladesh,BGD,1984,,0.241726322,26.19952928
Bangladesh,BGD,1985,,0.43333865,27.57845187
Bangladesh,BGD,1986,,0.384462767,31.16365061
Bangladesh,BGD,1987,,0.364269775,36.21050731
Bangladesh,BGD,1988,,0.450312555,41.39249841
Bangladesh,BGD,1989,,0.394562211,45.28657582
Bangladesh,BGD,1990,,0.590448968,44.67709203
Bangladesh,BGD,1991,,0.514753254,47.71072174
Bangladesh,BGD,1992,,0.588420825,56.87768883
Bangladesh,BGD,1993,,0.707196885,62.54140204
Bangladesh,BGD,1994,,0.938045523,68.06888286
Bangladesh,BGD,1995,,0.784118918,74.67703455
Bangladesh,BGD,1996,,0.877820294,76.60267888
Bangladesh,BGD,1997,,1.316370799,77.31196295
Bangladesh,BGD,1998,,1.271480453,83.08756175
Bangladesh,BGD,1999,,1.16765605,91.70029681
Bangladesh,BGD,2000,,1.893147491,98.28650598
Bangladesh,BGD,2001,,2.418141687,104.3660837
Bangladesh,BGD,2002,,4.023676125,112.4721872
Bangladesh,BGD,2003,,4.075641389,126.6325111
Bangladesh,BGD,2004,,3.977176235,137.7540811
Bangladesh,BGD,2005,0.426308402,3.98528291,148.667099
Bangladesh,BGD,2006,2.496949335,3.969547116,164.428461
Bangladesh,BGD,2007,1.998666771,3.964411906,174.6247429
Bangladesh,BGD,2008,4.650637362,3.778359283,192.119416
Bangladesh,BGD,2009,4.916388093,3.351004833,210.365394
Bangladesh,BGD,2010,4.263084274,3.410764297,213.6926018
Bangladesh,BGD,2011,4.982825738,3.410764297,215.8391874
Bangladesh,BGD,2012,5.536498773,3.214240797,236.4464097
Bangladesh,BGD,2013,5.572614247,2.821187902,245.3547402
Bangladesh,BGD,2014,5.608965308,2.821187902,255.4142848
Barbados,BRB,1928,,0.01163,
Barbados,BRB,1929,,0.01163,
Barbados,BRB,1930,,0.02326,
Barbados,BRB,1931,,0.01163,
Barbados,BRB,1932,,0.01163,
Barbados,BRB,1933,,0.01163,
Barbados,BRB,1934,,0.01163,
Barbados,BRB,1939,,0.01163,
Barbados,BRB,1947,,,0.012043253
Barbados,BRB,1948,,,0.024086506
Barbados,BRB,1949,,,0.024086506
Barbados,BRB,1950,,,0.024086506
Barbados,BRB,1951,,,0.036129758
Barbados,BRB,1952,,,0.048173011
Barbados,BRB,1953,,,0.048173011
Barbados,BRB,1954,,,0.036129758
Barbados,BRB,1955,,,0.036129758
Barbados,BRB,1956,,,0.048173011
Barbados,BRB,1957,,,0.036129758
Barbados,BRB,1958,,,0.036129758
Barbados,BRB,1959,,,0.036129758
Barbados,BRB,1960,,,0.024086506
Barbados,BRB,1961,,,0.036129758
Barbados,BRB,1962,,,0.036129758
Barbados,BRB,1963,,,0.048173011
Barbados,BRB,1964,,,0.036129758
Barbados,BRB,1965,,,0.036129758
Barbados,BRB,1966,,,0.036129758
Barbados,BRB,1967,,,0.036129758
Barbados,BRB,1968,,,0.036129758
Barbados,BRB,1969,,,0.036129758
Barbados,BRB,1970,,,0.036129758
Barbados,BRB,1971,,,0.048173011
Barbados,BRB,1972,,0.01163,0.048173011
Barbados,BRB,1973,,0.02326,0.036129758
Barbados,BRB,1974,,0.093040001,0.024086506
Barbados,BRB,1975,,0.197710002,0.024086506
Barbados,BRB,1976,,0.232600002,0.048173011
Barbados,BRB,1977,,0.197710002,0.048173011
Barbados,BRB,1978,,0.430310004,0.120432528
Barbados,BRB,1979,,0.453570004,0.144519033
Barbados,BRB,1980,,,0.107397701
Barbados,BRB,1981,,,0.107397701
Barbados,BRB,1982,,0.589576395,0.107397701
Barbados,BRB,1983,,0.589576395,0.12274023
Barbados,BRB,1984,,1.179152789,0.12274023
Barbados,BRB,1985,,1.179152789,0.12274023
Barbados,BRB,1986,,1.093033365,0.12274023
Barbados,BRB,1987,,0.71911812,0.092055173
Barbados,BRB,1988,,0.681744872,0.285371035
Barbados,BRB,1989,,0.561152917,0.306850575
Barbados,BRB,1990,,0.647042406,0.306850575
Barbados,BRB,1991,,0.618742739,0.244443305
Barbados,BRB,1992,,0.727118672,0.235833078
Barbados,BRB,1993,,0.667347417,0.327685729
Barbados,BRB,1994,,0.641435534,0.239343449
Barbados,BRB,1995,,0.660702891,0.284165112
Barbados,BRB,1996,,0.697262523,0.315555926
Barbados,BRB,1997,,0.478818573,0.315565131
Barbados,BRB,1998,,0.947690993,0.316056092
Barbados,BRB,1999,,1.144609508,0.316056092
Barbados,BRB,2000,,0.902051884,0.316056092
Barbados,BRB,2001,,0.749351598,0.316056092
Barbados,BRB,2002,,0.589576395,0.316056092
Barbados,BRB,2003,,0.589576395,0.316056092
Barbados,BRB,2004,,0.59089115,0.316056092
Barbados,BRB,2005,,0.589576395,0.316056092
Barbados,BRB,2006,,0.609456911,0.316099051
Barbados,BRB,2007,,0.653539538,0.303419986
Barbados,BRB,2008,,0.649123611,0.346765698
Barbados,BRB,2009,,0.451615518,0.216728561
Barbados,BRB,2010,,0.590165971,0.216728561
Barbados,BRB,2011,,0.590165971,0.216728561
Barbados,BRB,2012,,0.590165971,0.216728561
Barbados,BRB,2013,,0.590165971,0.216728561
Barbados,BRB,2014,,0.590165971,0.216935561
Belarus,BLR,1992,,24.48104549,3.112138906
Belarus,BLR,1993,,20.4911462,3.112138906
Belarus,BLR,1994,,21.49402154,3.112138906
Belarus,BLR,1995,,20.11379962,3.218510841
Belarus,BLR,1996,,19.51133508,3.218510841
Belarus,BLR,1997,,19.80916549,2.146585653
Belarus,BLR,1998,,20.04552667,2.361244219
Belarus,BLR,1999,,20.01439704,2.253914936
Belarus,BLR,2000,,20.45117292,2.157320101
Belarus,BLR,2001,,20.85449623,2.146585653
Belarus,BLR,2002,,19.73266206,2.039256371
Belarus,BLR,2003,,20.24091818,1.717268523
Belarus,BLR,2004,,20.65347427,1.933790084
Belarus,BLR,2005,,20.72631053,1.846063662
Belarus,BLR,2006,,20.99014597,1.824597805
Belarus,BLR,2007,,21.2311648,1.717268523
Belarus,BLR,2008,,20.80947618,1.631405096
Belarus,BLR,2009,,18.90355257,1.60993924
Belarus,BLR,2010,,18.91263204,2.361244219
Belarus,BLR,2011,,18.90673628,2.361244219
Belarus,BLR,2012,,18.90673628,2.221717671
Belarus,BLR,2013,,18.90673628,2.253914936
Belarus,BLR,2014,,18.90673628,1.991987467
Belgium,BEL,1900,174.7762407,,
Belgium,BEL,1901,165.4724208,,
Belgium,BEL,1902,170.4111178,,
Belgium,BEL,1903,177.2642117,,
Belgium,BEL,1904,169.5470321,,
Belgium,BEL,1905,162.2023032,,
Belgium,BEL,1906,175.5732853,,
Belgium,BEL,1907,176.5789023,,
Belgium,BEL,1908,175.5583872,,
Belgium,BEL,1909,175.1859365,,
Belgium,BEL,1910,178.1580935,,
Belgium,BEL,1911,171.7295935,,
Belgium,BEL,1912,171.1187743,,
Belgium,BEL,1913,170.1504023,,
Belgium,BEL,1914,124.5028379,,
Belgium,BEL,1915,105.6121357,,
Belgium,BEL,1916,140.5107713,,
Belgium,BEL,1917,111.2212441,,
Belgium,BEL,1918,103.4742684,,
Belgium,BEL,1919,137.6801456,,
Belgium,BEL,1920,166.7759985,,
Belgium,BEL,1921,162.0235269,,
Belgium,BEL,1922,157.9787117,,
Belgium,BEL,1923,170.7537725,,
Belgium,BEL,1924,174.0238901,,
Belgium,BEL,1925,172.0499011,,
Belgium,BEL,1926,187.9386503,,
Belgium,BEL,1927,205.2278143,,
Belgium,BEL,1928,205.4289377,,
Belgium,BEL,1929,200.6764661,,
Belgium,BEL,1930,204.2147482,,
Belgium,BEL,1931,201.4362656,,
Belgium,BEL,1932,159.5876989,,
Belgium,BEL,1933,188.4600814,,
Belgium,BEL,1934,196.5720588,,
Belgium,BEL,1935,197.4435935,,
Belgium,BEL,1936,207.581703,,
Belgium,BEL,1937,222.4201411,,
Belgium,BEL,1938,220.3791109,,
Belgium,BEL,1939,222.3084058,,
Belgium,BEL,1940,190.240396,,
Belgium,BEL,1941,199.0525808,,
Belgium,BEL,1942,186.6350727,,
Belgium,BEL,1943,176.8172708,,
Belgium,BEL,1944,100.7777249,,
Belgium,BEL,1945,117.9402557,,
Belgium,BEL,1946,170.2248925,,
Belgium,BEL,1947,182.0241323,,
Belgium,BEL,1948,198.7322731,,
Belgium,BEL,1949,207.4848659,,
Belgium,BEL,1950,203.5145408,,0.667811664
Belgium,BEL,1951,220.8707459,,1.198132691
Belgium,BEL,1952,226.330874,,1.217774211
Belgium,BEL,1953,223.9173931,,1.080283574
Belgium,BEL,1954,217.8762419,,1.178491172
Belgium,BEL,1955,222.874531,,1.571321562
Belgium,BEL,1956,219.4554331,,1.905227394
Belgium,BEL,1957,216.0288861,,2.08200107
Belgium,BEL,1958,201.5852459,,1.924868914
Belgium,BEL,1959,169.517236,,1.66952916
Belgium,BEL,1960,167.3719197,,1.414189406
Belgium,BEL,1961,160.4443357,,1.433830925
Belgium,BEL,1962,157.9489156,,1.453472445
Belgium,BEL,1963,159.5281068,,1.414189406
Belgium,BEL,1964,158.7012661,,1.374906367
Belgium,BEL,1965,147.3862122,,1.610604601
Belgium,BEL,1966,130.3503148,,1.23741573
Belgium,BEL,1967,122.4245627,,1.473113964
Belgium,BEL,1968,110.2901172,,1.276698769
Belgium,BEL,1969,98.32699897,,1.080283574
Belgium,BEL,1970,84.63570926,,1.001717496
Belgium,BEL,1971,81.61140914,,1.041000535
Belgium,BEL,1972,78.21465827,,1.080283574
Belgium,BEL,1973,65.86419128,,1.23741573
Belgium,BEL,1974,60.41896126,,0.599066346
Belgium,BEL,1975,55.71118373,,0.500858748
Belgium,BEL,1976,53.9159711,,0.333905832
Belgium,BEL,1977,52.64963854,,0.373188871
Belgium,BEL,1978,49.08900933,,0.373188871
Belgium,BEL,1979,45.62521732,,0.373188871
Belgium,BEL,1980,40.07491135,4.716611158,0.425447783
Belgium,BEL,1981,69.7954106,4.716611158,0.354714482
Belgium,BEL,1982,70.42178437,5.306187552,0.33817676
Belgium,BEL,1983,62.04152983,5.895763947,0.200085795
Belgium,BEL,1984,65.47559223,6.485340342,0.410519998
Belgium,BEL,1985,64.98399652,6.485340342,0.441737106
Belgium,BEL,1986,56.36496419,3.578445719,0.289820113
Belgium,BEL,1987,41.94670688,3.27260886,0.306897579
Belgium,BEL,1988,21.86776513,4.828778067,0.184396762
Belgium,BEL,1989,22.32898062,6.259562061,0.145334406
Belgium,BEL,1990,12.33561877,6.236503728,0.123830473
Belgium,BEL,1991,10.53103493,5.379112256,0.106432309
Belgium,BEL,1992,5.982747441,6.124861542,0.061448659
Belgium,BEL,1993,4.853172726,5.77489489,0.049445497
Belgium,BEL,1994,3.350811429,7.482337608,0.013528388
Belgium,BEL,1995,3.221699233,7.147593818,
Belgium,BEL,1996,2.625485025,6.755891053,0.022045455
Belgium,BEL,1997,2.431240704,6.465288848,
Belgium,BEL,1998,2.049837852,6.432974166,
Belgium,BEL,1999,2.699130976,6.956506213,
Belgium,BEL,2000,2.907811484,6.02436235,0.017781264
Belgium,BEL,2001,1.690407767,7.254501706,
Belgium,BEL,2002,1.218438572,7.700368855,
Belgium,BEL,2003,0.913976501,6.520921277,
Belgium,BEL,2004,1.282401384,6.30115078,
Belgium,BEL,2005,,5.12376672,
Belgium,BEL,2006,,6.903255673,
Belgium,BEL,2007,,6.617464412,
Belgium,BEL,2008,,5.023603586,
Belgium,BEL,2009,,7.430708403,
Belgium,BEL,2010,,7.487661483,
Belgium,BEL,2011,,6.208445788,
Belgium,BEL,2012,,6.839675755,
Belgium,BEL,2013,,7.626760242,
Belgium,BEL,2014,,7.626760242,
Belize,BLZ,2006,,1.330856691,
Belize,BLZ,2007,,1.768611269,
Belize,BLZ,2008,,2.069802266,
Belize,BLZ,2009,,2.352115027,
Belize,BLZ,2010,,2.506690166,
Belize,BLZ,2011,,2.358305579,
Belize,BLZ,2012,,1.909838398,
Belize,BLZ,2013,,1.768729184,
Belize,BLZ,2014,,1.071708387,
Benin,BEN,1983,,2.358305579,
Benin,BEN,1984,,4.127034763,
Benin,BEN,1985,,4.716611158,
Benin,BEN,1986,,4.716611158,
Benin,BEN,1987,,4.127034763,
Benin,BEN,1988,,2.947881973,
Benin,BEN,1989,,2.358305579,
Benin,BEN,1990,,2.358305579,
Benin,BEN,1991,,2.358305579,
Benin,BEN,1992,,3.298090352,
Benin,BEN,1993,,3.406572409,
Benin,BEN,1994,,3.496188021,
Benin,BEN,1995,,1.768729184,
Benin,BEN,1996,,1.179152789,
Benin,BEN,1997,,0.778240841,
Benin,BEN,1998,,0.589576395,
Benin,BEN,1999,,0.589576395,
Benin,BEN,2000,,0.406807712,
Benin,BEN,2001,,0.412703476,
Benin,BEN,2002,,0.471661116,
Benin,BEN,2003,,0.235830558,
Bhutan,BTN,1980,0.000256462,,
Bhutan,BTN,1981,0.000461604,,
Bhutan,BTN,1982,0.000512878,,
Bhutan,BTN,1983,0.001025755,,
Bhutan,BTN,1984,0.002051511,,
Bhutan,BTN,1985,0.002564435,,
Bhutan,BTN,1986,0.004103068,,
Bhutan,BTN,1987,0.00938576,,
Bhutan,BTN,1988,0.010257647,,
Bhutan,BTN,1989,0.010257647,,
Bhutan,BTN,1990,0.010257647,,
Bhutan,BTN,1991,0.010257647,,
Bhutan,BTN,1992,0.287214501,,
Bhutan,BTN,1993,0.249407666,,
Bhutan,BTN,1994,0.347002002,,
Bhutan,BTN,1995,0.502215022,,
Bhutan,BTN,1996,0.457727527,,
