Entity,Code,Year,Coal (terawatt-hours)
Non-OECD,,1992,13428.182831256294
Non-OECD,,1993,13615.652189958917
Non-OECD,,1994,13763.404371750154
Non-OECD,,1995,13824.112411382892
Non-OECD,,1996,14094.917984319683
Non-OECD,,1997,14006.250771432715
Non-OECD,,1998,13874.661408228218
Non-OECD,,1999,14171.813091478372
Non-OECD,,2000,14553.984870373019
Non-OECD,,2001,15158.053391294528
Non-OECD,,2002,16072.537472607662
Non-OECD,,2003,18319.46254280054
Non-OECD,,2004,20446.360430637043
Non-OECD,,2005,22815.69800162872
Non-OECD,,2006,24611.413741516026
Non-OECD,,2007,26536.527886319498
Non-OECD,,2008,27367.193611029976
Non-OECD,,2009,28203.925762127605
Non-OECD,,2010,29316.97748307719
Non-OECD,,2011,31553.395375456425
Non-OECD,,2012,32214.914053923836
Non-OECD,,2013,32895.878467349416
Non-OECD,,2014,33128.50501027265
Non-OECD,,2015,32703.286928684665
Non-OECD,,2016,32781.18201866419
North America,,1965,3581.9492820270707
North America,,1966,3743.7927552311967
North America,,1967,3676.8970667086037
North America,,1968,3814.7006232267368
North America,,1969,3823.198332624461
North America,,1970,3803.7634861170263
North America,,1971,3601.9940351782357
North America,,1972,3733.334946237615
North America,,1973,4002.039266028112
North America,,1974,3916.4631469201254
North America,,1975,3914.479487715004
North America,,1976,4212.051052980993
North America,,1977,4378.191545257727
North America,,1978,4285.0948256747
North America,,1979,4646.118029522532
North America,,1980,4804.908583136026
North America,,1981,4949.251779723356
North America,,1982,4797.177973733522
North America,,1983,4981.900571174556
North America,,1984,5359.853791378594
North America,,1985,5469.533821110131
North America,,1986,5386.465920511308
North America,,1987,5626.013228936016
North America,,1988,5892.477993306018
North America,,1989,5961.087223935998
North America,,1990,5973.788824137824
North America,,1991,5909.360162368554
North America,,1992,5953.834706973705
North America,,1993,6132.71027360638
North America,,1994,6180.175127964006
North America,,1995,6251.916942509579
North America,,1996,6534.483967200263
North America,,1997,6678.740385386204
North America,,1998,6764.5545694554
North America,,1999,6742.610443259017
North America,,2000,7049.328934943366
North America,,2001,6875.904057856156
North America,,2002,6931.60213115919
North America,,2003,7016.232462307941
North America,,2004,7038.775679680871
North America,,2005,7163.9317771256765
North America,,2006,7060.987600471255
North America,,2007,7151.025485632958
North America,,2008,7020.5662530584705
North America,,2009,6163.803971219248
North America,,2010,6541.975663526897
North America,,2011,6185.5503890941345
North America,,2012,5487.134479694185
North America,,2013,5676.33060741762
North America,,2014,5651.999270083377
North America,,2015,4933.052318727836
North America,,2016,4499.901648618533
Norway,NOR,1965,8.877423230000002
Norway,NOR,1966,8.1736803
Norway,NOR,1967,8.581207130000001
Norway,NOR,1968,8.73472313
Norway,NOR,1969,9.73142576
Norway,NOR,1970,9.940440120000002
Norway,NOR,1971,9.348031180000001
Norway,NOR,1972,10.149791750000002
Norway,NOR,1973,10.91131252
Norway,NOR,1974,12.097107320000001
Norway,NOR,1975,11.502116520000001
Norway,NOR,1976,11.09784609
Norway,NOR,1977,9.55548712
Norway,NOR,1978,9.847888580000001
Norway,NOR,1979,12.26367218
Norway,NOR,1980,11.35211278
Norway,NOR,1981,11.37237224
Norway,NOR,1982,10.93764284
Norway,NOR,1983,11.65219004
Norway,NOR,1984,13.066398040000001
Norway,NOR,1985,13.013132640000002
Norway,NOR,1986,11.59730807
Norway,NOR,1987,11.20419081
Norway,NOR,1988,11.50196533
Norway,NOR,1989,10.077325220000002
Norway,NOR,1990,9.437521704000002
Norway,NOR,1991,8.399316256
Norway,NOR,1992,8.438346536000001
Norway,NOR,1993,9.125279464
Norway,NOR,1994,10.288381808
Norway,NOR,1995,11.232914584000001
Norway,NOR,1996,11.170466136000002
Norway,NOR,1997,11.08459952
Norway,NOR,1998,12.029132296
Norway,NOR,1999,11.271944864
Norway,NOR,2000,11.545156824000001
Norway,NOR,2001,10.288381808
Norway,NOR,2002,8.922322008
Norway,NOR,2003,8.711558496
Norway,NOR,2004,9.83563056
Norway,NOR,2005,8.399316256
Norway,NOR,2006,7.204989688
Norway,NOR,2007,7.923146840000002
Norway,NOR,2008,8.165134576
Norway,NOR,2009,6.500000000000001
Norway,NOR,2010,8.861111111111112
Norway,NOR,2011,9.833333333333336
Norway,NOR,2012,9.527777777777779
Norway,NOR,2013,9.02777777777778
Norway,NOR,2014,9.888888888888893
Norway,NOR,2015,9.527777777777779
Norway,NOR,2016,9.545572879576374
OECD,,1965,10309.794922279194
OECD,,1966,10273.01898226689
OECD,,1967,10078.170467813492
OECD,,1968,10308.081602256269
OECD,,1969,10439.385325404828
OECD,,1970,10285.798399609948
OECD,,1971,9759.955281721765
OECD,,1972,9695.965084862024
OECD,,1973,10097.90134500367
OECD,,1974,10009.764845366182
OECD,,1975,9831.401439275161
OECD,,1976,10378.10977729246
OECD,,1977,10515.65546462656
OECD,,1978,10440.139039339798
OECD,,1979,11088.166609648724
OECD,,1980,11473.995033820387
OECD,,1981,11602.179791325536
OECD,,1982,11451.13417797878
OECD,,1983,11681.905715065826
OECD,,1984,12184.97183300926
OECD,,1985,12679.34077596273
OECD,,1986,12517.094866346759
OECD,,1987,12853.437865877435
OECD,,1988,13126.296734791069
OECD,,1989,13220.395236380466
OECD,,1990,12922.72691169911
OECD,,1991,12651.858336719959
OECD,,1992,12326.494597822366
OECD,,1993,12265.603202389999
OECD,,1994,12263.807999684917
OECD,,1995,12342.307846919915
OECD,,1996,12732.36401684558
OECD,,1997,12861.789234149346
OECD,,1998,12794.40451751356
OECD,,1999,12636.509682419352
OECD,,2000,13180.298597095787
OECD,,2001,13016.81734675294
OECD,,2002,13186.36083991576
OECD,,2003,13485.144942753395
OECD,,2004,13540.848249952927
OECD,,2005,13636.132288370254
OECD,,2006,13696.354622290803
OECD,,2007,13937.762040486632
OECD,,2008,13667.96617131803
OECD,,2009,12223.505390965352
OECD,,2010,12965.489814882198
OECD,,2011,12724.195748140573
OECD,,2012,12180.14818685151
OECD,,2013,12309.619808774447
OECD,,2014,12105.487172870253
OECD,,2015,11312.243403399303
OECD,,2016,10621.960813627522
Other Africa,,1965,43.3288572686832
Other Africa,,1966,44.26216812520349
Other Africa,,1967,44.189966888405905
Other Africa,,1968,44.735068707968594
Other Africa,,1969,43.25216456711251
Other Africa,,1970,43.81945492546191
Other Africa,,1971,44.11845761846032
Other Africa,,1972,45.93702810452278
Other Africa,,1973,46.49662500005025
Other Africa,,1974,44.021746505632414
Other Africa,,1975,44.08187550346234
Other Africa,,1976,46.45360642461418
Other Africa,,1977,40.937707400442555
Other Africa,,1978,39.37197385123132
Other Africa,,1979,36.01555397787556
Other Africa,,1980,40.00722075281856
Other Africa,,1981,38.560806214089546
Other Africa,,1982,38.742750823341545
Other Africa,,1983,37.59543633452776
Other Africa,,1984,38.280281306519136
Other Africa,,1985,42.93184230580392
Other Africa,,1986,50.725295266479066
Other Africa,,1987,58.26112785271593
Other Africa,,1988,58.624833319545914
Other Africa,,1989,59.710156181164756
Other Africa,,1990,78.73513896254063
Other Africa,,1991,67.76890080527261
Other Africa,,1992,68.24925747658848
Other Africa,,1993,78.3632709805084
Other Africa,,1994,75.5941536058726
Other Africa,,1995,77.15980305693533
Other Africa,,1996,77.89903635054822
Other Africa,,1997,82.24526004922548
Other Africa,,1998,85.84534923570982
Other Africa,,1999,77.97609708481313
Other Africa,,2000,80.23536063271712
Other Africa,,2001,90.28306222660548
Other Africa,,2002,88.85763738072532
Other Africa,,2003,80.38241760124183
Other Africa,,2004,91.3154805267778
Other Africa,,2005,91.58449525009227
Other Africa,,2006,85.75176307885273
Other Africa,,2007,80.13398832234564
Other Africa,,2008,77.8497757407926
Other Africa,,2009,70.795455562634
Other Africa,,2010,75.60390492929044
Other Africa,,2011,83.99871697514564
Other Africa,,2012,81.76581813055087
Other Africa,,2013,96.52173675121172
Other Africa,,2014,138.1766559712259
Other Africa,,2015,132.69447241861408
Other Africa,,2016,119.3992784972385
Other Asia Pacific,,1965,125.58413594295591
Other Asia Pacific,,1966,134.5784879215675
Other Asia Pacific,,1967,147.3762084392012
Other Asia Pacific,,1968,161.12381719733602
Other Asia Pacific,,1969,173.09320347245188
Other Asia Pacific,,1970,187.22516677227986
Other Asia Pacific,,1971,210.59286511395092
Other Asia Pacific,,1972,215.36824656013604
Other Asia Pacific,,1973,220.09983688267866
Other Asia Pacific,,1974,228.64784219047502
Other Asia Pacific,,1975,239.62132776505433
Other Asia Pacific,,1976,253.73221358585096
Other Asia Pacific,,1977,271.06451194286956
Other Asia Pacific,,1978,286.7798360268212
Other Asia Pacific,,1979,304.9587097924312
Other Asia Pacific,,1980,324.02052359304037
Other Asia Pacific,,1981,333.62584283988673
Other Asia Pacific,,1982,353.32667829934485
Other Asia Pacific,,1983,367.9571510237184
Other Asia Pacific,,1984,379.9461349122246
Other Asia Pacific,,1985,397.848970279405
Other Asia Pacific,,1986,395.70698937993495
Other Asia Pacific,,1987,379.8410963461099
Other Asia Pacific,,1988,385.33112803637647
Other Asia Pacific,,1989,380.7226339647189
Other Asia Pacific,,1990,360.6062623391856
Other Asia Pacific,,1991,358.70488741818286
Other Asia Pacific,,1992,311.90267243925956
Other Asia Pacific,,1993,285.26529594050055
Other Asia Pacific,,1994,262.5933808801901
Other Asia Pacific,,1995,242.12335851689002
Other Asia Pacific,,1996,207.45989783812274
Other Asia Pacific,,1997,203.53044681561988
Other Asia Pacific,,1998,186.97504143930811
Other Asia Pacific,,1999,209.06519084610233
Other Asia Pacific,,2000,225.96836950713475
Other Asia Pacific,,2001,232.76450540492024
Other Asia Pacific,,2002,221.915141675202
Other Asia Pacific,,2003,228.17984442690383
Other Asia Pacific,,2004,228.65156204751167
Other Asia Pacific,,2005,247.39513383048913
Other Asia Pacific,,2006,255.1702016865904
Other Asia Pacific,,2007,218.48411659848466
Other Asia Pacific,,2008,239.99038556310123
Other Asia Pacific,,2009,243.49630222336054
Other Asia Pacific,,2010,237.59208437087875
Other Asia Pacific,,2011,191.48627794439454
Other Asia Pacific,,2012,199.83585779519635
Other Asia Pacific,,2013,160.7516359606671
Other Asia Pacific,,2014,186.26873922632132
Other Asia Pacific,,2015,196.72382764552012
Other Asia Pacific,,2016,239.24540309611353
Other Europe & Eurasia,,1965,137.10401353253252
Other Europe & Eurasia,,1966,131.60715178582763
Other Europe & Eurasia,,1967,116.83104346580676
Other Europe & Eurasia,,1968,122.66591651916441
Other Europe & Eurasia,,1969,123.08218047919571
Other Europe & Eurasia,,1970,128.43547751253254
Other Europe & Eurasia,,1971,136.20452243325613
Other Europe & Eurasia,,1972,133.36789287404235
Other Europe & Eurasia,,1973,138.43111220139784
Other Europe & Eurasia,,1974,143.4155360488055
Other Europe & Eurasia,,1975,144.04980239621668
Other Europe & Eurasia,,1976,149.9165540035861
Other Europe & Eurasia,,1977,146.85199061098334
Other Europe & Eurasia,,1978,160.9533248850229
Other Europe & Eurasia,,1979,177.52097982573954
Other Europe & Eurasia,,1980,171.1816904331264
Other Europe & Eurasia,,1981,188.7848859872114
Other Europe & Eurasia,,1982,192.98177687463323
Other Europe & Eurasia,,1983,215.26480442871824
Other Europe & Eurasia,,1984,235.4531839828032
Other Europe & Eurasia,,1985,390.6800793749387
Other Europe & Eurasia,,1986,400.2706470761381
Other Europe & Eurasia,,1987,389.942428059502
Other Europe & Eurasia,,1988,378.677820892796
Other Europe & Eurasia,,1989,370.0173222248877
Other Europe & Eurasia,,1990,369.14473805294637
Other Europe & Eurasia,,1991,323.2557513701262
Other Europe & Eurasia,,1992,285.16305106853946
Other Europe & Eurasia,,1993,254.74628026108962
Other Europe & Eurasia,,1994,208.80415567352483
Other Europe & Eurasia,,1995,204.51629246626962
Other Europe & Eurasia,,1996,210.68249090462643
Other Europe & Eurasia,,1997,222.38041345862078
Other Europe & Eurasia,,1998,229.781499923757
Other Europe & Eurasia,,1999,197.3590291624968
Other Europe & Eurasia,,2000,222.92329587525526
Other Europe & Eurasia,,2001,223.14199802584517
Other Europe & Eurasia,,2002,232.29459762136386
Other Europe & Eurasia,,2003,248.57326796153805
Other Europe & Eurasia,,2004,253.95166639551792
Other Europe & Eurasia,,2005,240.24293268069212
Other Europe & Eurasia,,2006,244.44545160102973
Other Europe & Eurasia,,2007,247.00939407571454
Other Europe & Eurasia,,2008,258.19765918525155
Other Europe & Eurasia,,2009,248.11272715088376
Other Europe & Eurasia,,2010,261.28236052922017
Other Europe & Eurasia,,2011,286.2846516951987
Other Europe & Eurasia,,2012,266.2707319920417
Other Europe & Eurasia,,2013,276.9523370569162
Other Europe & Eurasia,,2014,254.6075068466087
Other Europe & Eurasia,,2015,267.3885312265963
Other Europe & Eurasia,,2016,267.7355802122419
Other Middle East,,1965,0.07577859113677266
Other Middle East,,1966,0.0726469070777332
Other Middle East,,1967,0.07576475269117884
Other Middle East,,1968,0.07740516666072385
Other Middle East,,1969,0.08524641453928854
Other Middle East,,1970,0.08332893335212534
Other Middle East,,1971,0.08813214000000001
Other Middle East,,1972,0.07329226000000001
Other Middle East,,1973,0.15873787
Other Middle East,,1974,0.10818226
Other Middle East,,1975,0.11600925000000002
Other Middle East,,1976,0.07732787
Other Middle East,,1977,0.07732787
Other Middle East,,1978,0.10068091000000003
Other Middle East,,1979,0.07718831000000001
Other Middle East,,1980,0.07718831000000001
Other Middle East,,1981,0.11302034000000002
Other Middle East,,1982,0.09826187
Other Middle East,,1983,0.06067371
Other Middle East,,1984,0.03783239000000001
Other Middle East,,1985,0.015665610000000003
Other Middle East,,1986,0.007838620000000001
Other Middle East,,1987,0.007838620000000001
Other Middle East,,1988,0.007838620000000001
Other Middle East,,1989,0
Other Middle East,,1990,0
Other Middle East,,1991,0.015665610000000003
Other Middle East,,1992,0.015665610000000003
Other Middle East,,1993,0.86465561
Other Middle East,,1994,0.8788158151205564
Other Middle East,,1995,1.4164001542647329
Other Middle East,,1996,1.5743782149999768
Other Middle East,,1997,1.5693240545460982
Other Middle East,,1998,1.5821550133172655
Other Middle East,,1999,1.5719620382480837
Other Middle East,,2000,1.57712299409851
Other Middle East,,2001,1.5774428248934602
Other Middle East,,2002,1.5723900960106896
Other Middle East,,2003,1.5664912200000003
Other Middle East,,2004,1.607759887310693
Other Middle East,,2005,1.592711004664746
Other Middle East,,2006,1.589529695516289
Other Middle East,,2007,1.628784836746673
Other Middle East,,2008,2.1518235933739387
Other Middle East,,2009,2.4865507425210347
Other Middle East,,2010,3.736751398811388
Other Middle East,,2011,4.680209290045978
Other Middle East,,2012,6.496852973090941
Other Middle East,,2013,6.258738750297045
Other Middle East,,2014,7.830278304742392
Other Middle East,,2015,5.5238763539304205
Other Middle East,,2016,5.538342155884194
Other South & Central America,,1965,0.9991620812701356
Other South & Central America,,1966,0.9529058452332906
Other South & Central America,,1967,0.9961713020894283
Other South & Central America,,1968,0.9081349873736348
Other South & Central America,,1969,0.9013914442297727
Other South & Central America,,1970,0.8059119293217867
Other South & Central America,,1971,0.7099672143842324
Other South & Central America,,1972,0.7751859190306033
Other South & Central America,,1973,0.7182026316488586
Other South & Central America,,1974,0.7063428190841454
Other South & Central America,,1975,0.7070415486394986
Other South & Central America,,1976,0.5972864412044351
Other South & Central America,,1977,0.8906582975735982
Other South & Central America,,1978,0.6747222183928908
Other South & Central America,,1979,0.6008633378911319
Other South & Central America,,1980,0.8547583321051664
Other South & Central America,,1981,0.9299346521051663
Other South & Central America,,1982,1.1791190321051663
Other South & Central America,,1983,2.4131444192835523
Other South & Central America,,1984,1.9362887480615214
Other South & Central America,,1985,4.020594079996819
Other South & Central America,,1986,3.2765127348313015
Other South & Central America,,1987,4.987417357150669
Other South & Central America,,1988,4.605526202374485
Other South & Central America,,1989,4.461035007345518
Other South & Central America,,1990,4.117484669918846
Other South & Central America,,1991,4.3961909853077765
Other South & Central America,,1992,4.031819565983628
Other South & Central America,,1993,4.535006665631354
Other South & Central America,,1994,3.612713821886501
Other South & Central America,,1995,3.62459337717839
Other South & Central America,,1996,3.6854846998329083
Other South & Central America,,1997,3.2925866389248872
Other South & Central America,,1998,3.2185640472509025
Other South & Central America,,1999,4.736811259691994
Other South & Central America,,2000,6.7447427511495395
Other South & Central America,,2001,7.701768165572185
Other South & Central America,,2002,12.44924398307123
Other South & Central America,,2003,22.111614596050003
Other South & Central America,,2004,22.978234413909956
Other South & Central America,,2005,23.17722998585043
Other South & Central America,,2006,26.39916230876246
Other South & Central America,,2007,27.812004867629476
Other South & Central America,,2008,28.482020465596236
Other South & Central America,,2009,24.135933886810577
Other South & Central America,,2010,25.757877853649617
Other South & Central America,,2011,31.1770576276065
Other South & Central America,,2012,31.145689766554682
Other South & Central America,,2013,33.195436676404654
Other South & Central America,,2014,37.145751769382834
Other South & Central America,,2015,37.247940528193155
Other South & Central America,,2016,39.35654685628199
Pakistan,PAK,1965,16.037770000000002
Pakistan,PAK,1966,13.53732
Pakistan,PAK,1967,13.002340000000002
Pakistan,PAK,1968,14.316530000000002
Pakistan,PAK,1969,12.886040000000001
Pakistan,PAK,1970,10.734490000000001
Pakistan,PAK,1971,8.50153
Pakistan,PAK,1972,6.81518
Pakistan,PAK,1973,6.76866
Pakistan,PAK,1974,6.198790000000001
Pakistan,PAK,1975,6.01271
Pakistan,PAK,1976,5.954560000000001
Pakistan,PAK,1977,6.477910000000001
Pakistan,PAK,1978,6.89659
Pakistan,PAK,1979,7.687430000000001
Pakistan,PAK,1980,8.18752
Pakistan,PAK,1981,9.292370000000002
Pakistan,PAK,1982,10.53678
Pakistan,PAK,1983,11.95564
Pakistan,PAK,1984,13.56058
Pakistan,PAK,1985,15.38649
Pakistan,PAK,1986,17.456630000000004
Pakistan,PAK,1987,19.817520000000002
Pakistan,PAK,1988,20.72466
Pakistan,PAK,1989,22.70176
Pakistan,PAK,1990,24.06247
Pakistan,PAK,1991,23.818240000000003
Pakistan,PAK,1992,24.457890000000003
Pakistan,PAK,1993,25.679040000000004
Pakistan,PAK,1994,25.492960000000004
Pakistan,PAK,1995,25.7023
Pakistan,PAK,1996,26.051200000000005
Pakistan,PAK,1997,24.35322
Pakistan,PAK,1998,24.376480000000004
Pakistan,PAK,1999,24.38811
Pakistan,PAK,2000,23.58564
Pakistan,PAK,2001,24.481150000000003
Pakistan,PAK,2002,27.4468
Pakistan,PAK,2003,35.22381525691862
Pakistan,PAK,2004,39.0432531444283
Pakistan,PAK,2005,43.6215208686781
Pakistan,PAK,2006,46.21329066192219
Pakistan,PAK,2007,63.23022525167794
Pakistan,PAK,2008,69.67483522913635
Pakistan,PAK,2009,57.29913211043605
Pakistan,PAK,2010,53.849323374770826
Pakistan,PAK,2011,46.42868812419709
Pakistan,PAK,2012,47.08928756577606
Pakistan,PAK,2013,37.30632441619917
Pakistan,PAK,2014,54.998224347114196
Pakistan,PAK,2015,54.26499765444318
Pakistan,PAK,2016,62.65372989297739
Peru,PER,1965,0.41970649893875356
Peru,PER,1966,0.5294025159186994
Peru,PER,1967,0.5961740041463417
Peru,PER,1968,0.5914046122710029
Peru,PER,1969,0.9968029349918703
Peru,PER,1970,1.0111111111111115
Peru,PER,1971,1.418055555555556
Peru,PER,1972,1.5341666666666673
Peru,PER,1973,1.7547222222222227
Peru,PER,1974,1.8711111111111118
Peru,PER,1975,1.9525000000000008
Peru,PER,1976,1.510833333333334
Peru,PER,1977,1.7316666666666674
Peru,PER,1978,1.4761111111111118
Peru,PER,1979,1.5688888888888894
Peru,PER,1980,1.6505555555555562
Peru,PER,1981,1.6736111111111118
Peru,PER,1982,1.894444444444445
Peru,PER,1983,1.6038888888888896
Peru,PER,1984,1.2786111111111116
Peru,PER,1985,1.3947222222222226
Peru,PER,1986,1.894444444444445
Peru,PER,1987,2.138611111111112
Peru,PER,1988,2.1036111111111118
Peru,PER,1989,2.336111111111112
Peru,PER,1990,1.6850000000000005
Peru,PER,1991,3.2658333333333345
Peru,PER,1992,3.196111111111112
Peru,PER,1993,3.35888888888889
Peru,PER,1994,4.137500000000002
Peru,PER,1995,4.3466666666666685
Peru,PER,1996,4.555833333333335
Peru,PER,1997,4.741944444444447
Peru,PER,1998,5.198611111111113
Peru,PER,1999,4.714722222222224
Peru,PER,2000,7.323888888888892
Peru,PER,2001,6.64527777777778
Peru,PER,2002,9.100000000000003
Peru,PER,2003,9.76555555555556
Peru,PER,2004,10.559444444444448
Peru,PER,2005,10.71666666666667
Peru,PER,2006,9.118055555555559
Peru,PER,2007,12.038888888888893
Peru,PER,2008,10.734722222222226
Peru,PER,2009,9.643888888888894
Peru,PER,2010,9.457777777777782
Peru,PER,2011,9.51166666666667
Peru,PER,2012,10.15194444444445
Peru,PER,2013,10.238611111111116
Peru,PER,2014,10.111111111111114
Peru,PER,2015,9.424166666666672
Peru,PER,2016,9.449986301369867
Philippines,PHL,1965,0.51552301
Philippines,PHL,1966,0.48839022
Philippines,PHL,1967,0.3798590600000001
Philippines,PHL,1968,0.173649856
Philippines,PHL,1969,0.227915436
Philippines,PHL,1970,0.227915436
Philippines,PHL,1971,0.22248887799999997
Philippines,PHL,1972,0.21706232
Philippines,PHL,1973,0.21706232
Philippines,PHL,1974,0.303887248
Philippines,PHL,1975,0.575215148
Philippines,PHL,1976,0.6837463079999999
Philippines,PHL,1977,1.687659538
Philippines,PHL,1978,1.5465690300000003
Philippines,PHL,1979,1.351212942
Philippines,PHL,1980,1.6279674
Philippines,PHL,1981,2.82181016
Philippines,PHL,1982,3.14740364
Philippines,PHL,1983,5.7304452480000005
Philippines,PHL,1984,9.181736136
Philippines,PHL,1985,12.985753294000002
Philippines,PHL,1986,10.22906183
Philippines,PHL,1987,10.88024879
Philippines,PHL,1988,13.778030762
Philippines,PHL,1989,10.891101906000001
Philippines,PHL,1990,12.437670936
Philippines,PHL,1991,13.967960291999999
Philippines,PHL,1992,13.91912127
Philippines,PHL,1993,14.141610148
Philippines,PHL,1994,13.626087137999999
Philippines,PHL,1995,16.437044182
Philippines,PHL,1996,22.889221644
Philippines,PHL,1997,28.397178014000005
Philippines,PHL,1998,28.673932471999997
Philippines,PHL,1999,33.628379926
Philippines,PHL,2000,46.662972242
Philippines,PHL,2001,47.650605798
Philippines,PHL,2002,41.524021816
Philippines,PHL,2003,43.217107912
Philippines,PHL,2004,46.977712606
Philippines,PHL,2005,53.36301316720799
Philippines,PHL,2006,58.3826
Philippines,PHL,2007,62.80200000000001
Philippines,PHL,2008,73.8505
Philippines,PHL,2009,70.47780000000002
Philippines,PHL,2010,81.6426
Philippines,PHL,2011,89.7836
Philippines,PHL,2012,94.08670000000001
Philippines,PHL,2013,116.30000000000001
Philippines,PHL,2014,123.74320000000002
Philippines,PHL,2015,135.0243
Philippines,PHL,2016,157.02345048719027
Poland,POL,1965,691.76403
Poland,POL,1966,701.0331400000001
Poland,POL,1967,713.7214700000001
Poland,POL,1968,748.0648600000001
Poland,POL,1969,785.92051
Poland,POL,1970,816.1934
Poland,POL,1971,835.4643100000001
Poland,POL,1972,873.9596100000001
Poland,POL,1973,877.55328
Poland,POL,1974,902.2902900000003
Poland,POL,1975,973.4426300000001
Poland,POL,1976,1017.81108
Poland,POL,1977,1053.9106000000002
Poland,POL,1978,1102.97757
Poland,POL,1979,1116.28229
Poland,POL,1980,1182.1197200000001
Poland,POL,1981,1054.0269
Poland,POL,1982,1091.06845
Poland,POL,1983,1088.4284400000001
Poland,POL,1984,1134.92518
Poland,POL,1985,1161.31365
Poland,POL,1986,1191.00504
Poland,POL,1987,1233.943
Poland,POL,1988,1199.97177
Poland,POL,1989,1146.6133300000001
Poland,POL,1990,912.2630150000002
Poland,POL,1991,903.5567970000001
Poland,POL,1992,873.5409300000001
Poland,POL,1993,863.486795
Poland,POL,1994,804.186588
Poland,POL,1995,817.863468
Poland,POL,1996,837.1541490000002
Poland,POL,1997,816.9551650000001
Poland,POL,1998,736.1255020000001
Poland,POL,1999,706.232913
Poland,POL,2000,654.114231
Poland,POL,2001,646.408193
Poland,POL,2002,634.171107
Poland,POL,2003,652.8954070000001
Poland,POL,2004,633.7097222222226
Poland,POL,2005,641.0230555555557
Poland,POL,2006,667.5838888888892
Poland,POL,2007,650.6700000000003
Poland,POL,2008,642.1825000000002
Poland,POL,2009,602.8747222222224
Poland,POL,2010,640.5230555555559
Poland,POL,2011,639.217777777778
Poland,POL,2012,595.7972222222224
Poland,POL,2013,620.8222222222224
Poland,POL,2014,575.0486111111113
Poland,POL,2015,566.0472222222224
Poland,POL,2016,567.6286008888353
Portugal,PRT,1965,6.88496
Portugal,PRT,1966,7.02452
Portugal,PRT,1967,6.98963
Portugal,PRT,1968,6.291830000000001
Portugal,PRT,1969,5.9313
Portugal,PRT,1970,5.431210000000001
Portugal,PRT,1971,5.02416
Portugal,PRT,1972,4.44266
Portugal,PRT,1973,6.570950000000001
Portugal,PRT,1974,5.10557
Portugal,PRT,1975,4.7915600000000005
Portugal,PRT,1976,4.652
Portugal,PRT,1977,4.22169
Portugal,PRT,1978,4.97764
Portugal,PRT,1979,5.19861
Portugal,PRT,1980,4.070500000000001
Portugal,PRT,1981,4.61711
Portugal,PRT,1982,4.2565800000000005
Portugal,PRT,1983,4.652
Portugal,PRT,1984,5.75685
Portugal,PRT,1985,8.943470000000001
Portugal,PRT,1986,16.863500000000002
Portugal,PRT,1987,21.957440000000002
Portugal,PRT,1988,25.318510000000003
Portugal,PRT,1989,28.249270000000006
Portugal,PRT,1990,33.12224
Portugal,PRT,1991,34.703920000000004
Portugal,PRT,1992,35.13423
Portugal,PRT,1993,38.2627
Portugal,PRT,1994,39.856010000000005
Portugal,PRT,1995,48.869260000000004
Portugal,PRT,1996,45.589600000000004
Portugal,PRT,1997,41.47258000000001
Portugal,PRT,1998,41.460950000000004
Portugal,PRT,1999,43.05580273528913
Portugal,PRT,2000,43.17336283
Portugal,PRT,2001,36.91900469000001
Portugal,PRT,2002,40.703860260000006
Portugal,PRT,2003,38.967873420000004
Portugal,PRT,2004,38.55311273
Portugal,PRT,2005,38.79613321000001
Portugal,PRT,2006,38.414657580000004
Portugal,PRT,2007,33.437192030000006
Portugal,PRT,2008,29.261324230000007
Portugal,PRT,2009,33.21664071000001
Portugal,PRT,2010,19.161902010000002
Portugal,PRT,2011,25.828566910000003
Portugal,PRT,2012,33.85138285
Portugal,PRT,2013,30.923216340000007
Portugal,PRT,2014,31.15806093
Portugal,PRT,2015,37.90636843
Portugal,PRT,2016,33.48277
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
